-0.14393149,
0.21886331,
-0.14433212,
0.21886333,
-0.14476071,
0.21886333,
-0.14540688,
0.21886333,
-0.14633854,
0.21886333,
-0.14674060,
0.21886334,
-0.14714270,
0.21886332,
-0.14754512,
0.21886333,
-0.14794786,
0.21886333,
-0.14835079,
0.21886334,
-0.14875406,
0.21886332,
-0.14915740,
0.21886332,
-0.14956114,
0.21886335,
-0.14996481,
0.21886336,
0.21886335,
0.21886335,
0.21886335,
0.21886334,
0.21886333,
0.21886331,
0.21886335,
0.21886336,
0.21886337,
0.21886334,
0.21886335,
0.21886330,
0.21886333,
0.21886332,
0.21886335,
0.21886334,
0.21886335,
0.21886331,
0.21886334,
0.21886334,
0.21886333,
0.21886335,
0.21886334,
0.21886335,
0.21886336,
0.21886332,
0.21886334,
0.21886334,
0.21886335,
0.21886333,
0.21886335,
0.21886335,
0.21886335,
0.21886333,
0.21886332,
0.21886337,
0.21886331,
0.21886335,
0.21886333,
0.21886334,
0.21886334,
0.21886334,
0.21886334,
0.21886334,
0.21886332,
0.21886334,
0.21886332,
0.21886332,
0.21886334,
0.21886338,
0.21886335,
0.21886333,
0.21886335,
0.21886336,
0.21886334,
0.21886337,
0.21886334,
0.21886333,
0.21886330,
0.21886335,
0.21886333,
0.21886335,
0.21886336,
0.21886331,
0.21886335,
0.21886331,
0.21886337,
0.21886337,
0.21886335,
0.21886336,
0.21886331,
0.21886333,
0.21886333,
0.21886335,
0.21886334,
0.21886331,
0.21886332,
0.21886334,
0.21886338,
0.21886330,
0.21886333,
0.21886330,
0.21886334,
0.21886331,
0.21886335,
0.21886336,
0.21886332,
0.21886336,
0.21886333,
0.21886333,
0.21886328,
0.21886334,
0.21886334,
0.21886332,
0.21886332,
0.21886335,
0.21886336,
0.21886336,
0.21886331,
0.21886332,
0.21886330,
0.21886330,
0.21886334,
0.21886337,
0.21886335,
0.21886334,
0.21886336,
0.21886334,
0.21886334,
0.21886332,
0.21886336,
0.21886334,
0.21886336,
0.21886331,
0.21886334,
0.21886331,
0.21886336,
0.21886333,
0.21886330,
0.21886335,
0.21886333,
0.21886333,
0.21886333,
0.21886331,
0.21886334,
0.21886331,
0.21886332,
0.21886334,
0.21886332,
0.21886332,
0.21886331,
0.21886331,
0.21886333,
0.21886335,
0.21886336,
0.21886334,
0.21886332,
0.21886336,
0.21886334,
0.21886336,
0.21886332,
0.21886336,
0.21886335,
0.21886333,
0.21886331,
0.21886333,
0.21886334,
0.21886331,
0.21886334,
0.21886332,
0.21886335,
0.21886334,
0.21886336,
0.21886334,
0.21886334,
0.21886337,
0.21886333,
0.21886332,
0.21886332,
0.21886335,
0.21886333,
0.21886336,
0.21886335,
0.21886335,
0.21886333,
0.21886332,
0.21886332,
0.21886331,
0.21886334,
0.21886334,
0.21886333,
0.21886337,
0.21886335,
0.21886335,
0.21886333,
0.21886332,
0.21886334,
0.21886334,
0.21886333,
0.21886333,
0.21886336,
0.21886332,
0.21886335,
0.21886331,
0.21886330,
0.21886334,
0.21886333,
0.21886333,
0.21886334,
0.21886337,
0.21886336,
0.21886331,
0.21886333,
0.21886336,
0.21886333,
0.21886331,
0.21886336,
0.21886336,
0.21886338,
0.21886340,
0.21886334,
0.21886335,
0.21886331,
0.21886334,
0.21886334,
0.21886337,
0.21886334,
0.21886330,
0.21886331,
0.21886334,
0.21886340,
0.21886336,
0.21886334,
0.21886334,
0.21886335,
0.21886333,
0.21886334,
0.21886335,
0.21886333,
0.21886331,
0.21886334,
0.21886333,
0.21886335,
0.21886332,
0.21886332,
0.21886332,
0.21886332,
0.21886337,
0.21886336,
0.21886334,
0.21886338,
0.21886334,
